,lang,feature,accuracy,permute,epoch,lang_train,init,num_samples
465,fr,place,0.15789473684210525,0.0,35,en,none,453730
466,enfr,place,0.23026315789473684,0.0,35,en,none,453730
467,enfr,lang,1.0,0.0,35,en,none,453730
468,en,sonority,0.8717948717948718,0.0,36,en,none,520256
469,fr,sonority,0.4117647058823529,0.0,36,en,none,520256
470,enfr,sonority,0.36877828054298645,0.0,36,en,none,520256
471,en,manner,0.7692307692307693,0.0,36,en,none,520256
472,fr,manner,0.4411764705882353,0.0,36,en,none,520256
473,enfr,manner,0.41289592760180993,0.0,36,en,none,520256
474,en,voicing,0.9411764705882353,0.0,36,en,none,520256
475,fr,voicing,0.0,0.0,36,en,none,520256
476,enfr,voicing,0.4852941176470588,0.0,36,en,none,520256
477,en,place,0.7083333333333334,0.0,36,en,none,520256
478,fr,place,0.15789473684210525,0.0,36,en,none,520256
479,enfr,place,0.23026315789473684,0.0,36,en,none,520256
480,enfr,lang,1.0,0.0,36,en,none,520256
481,en,sonority,0.8717948717948718,0.0,37,en,none,596463
482,fr,sonority,0.4117647058823529,0.0,37,en,none,596463
483,enfr,sonority,0.36877828054298645,0.0,37,en,none,596463
484,en,manner,0.7948717948717948,0.0,37,en,none,596463
485,fr,manner,0.4411764705882353,0.0,37,en,none,596463
486,enfr,manner,0.41289592760180993,0.0,37,en,none,596463
487,en,voicing,0.8823529411764706,0.0,37,en,none,596463
488,fr,voicing,0.0,0.0,37,en,none,596463
489,enfr,voicing,0.4852941176470588,0.0,37,en,none,596463
490,en,place,0.7083333333333334,0.0,37,en,none,596463
491,fr,place,0.15789473684210525,0.0,37,en,none,596463
492,enfr,place,0.23026315789473684,0.0,37,en,none,596463
493,enfr,lang,1.0,0.0,37,en,none,596463
494,en,sonority,0.8717948717948718,0.0,38,en,none,683759
495,fr,sonority,0.4117647058823529,0.0,38,en,none,683759
496,enfr,sonority,0.35407239819004527,0.0,38,en,none,683759
497,en,manner,0.7948717948717948,0.0,38,en,none,683759
498,fr,manner,0.4411764705882353,0.0,38,en,none,683759
499,enfr,manner,0.41289592760180993,0.0,38,en,none,683759
500,en,voicing,0.8823529411764706,0.0,38,en,none,683759
501,fr,voicing,0.0,0.0,38,en,none,683759
502,enfr,voicing,0.4852941176470588,0.0,38,en,none,683759
503,en,place,0.75,0.0,38,en,none,683759
504,fr,place,0.15789473684210525,0.0,38,en,none,683759
505,enfr,place,0.23026315789473684,0.0,38,en,none,683759
506,enfr,lang,1.0,0.0,38,en,none,683759
507,en,sonority,0.8717948717948718,0.0,39,en,none,783759
508,fr,sonority,0.4117647058823529,0.0,39,en,none,783759
509,enfr,sonority,0.38348416289592757,0.0,39,en,none,783759
510,en,manner,0.7948717948717948,0.0,39,en,none,783759
511,fr,manner,0.4411764705882353,0.0,39,en,none,783759
512,enfr,manner,0.41289592760180993,0.0,39,en,none,783759
513,en,voicing,0.9411764705882353,0.0,39,en,none,783759
514,fr,voicing,0.0,0.0,39,en,none,783759
515,enfr,voicing,0.4852941176470588,0.0,39,en,none,783759
516,en,place,0.75,0.0,39,en,none,783759
517,fr,place,0.10526315789473684,0.0,39,en,none,783759
518,enfr,place,0.23026315789473684,0.0,39,en,none,783759
519,enfr,lang,1.0,0.0,39,en,none,783759
520,en,sonority,0.8717948717948718,0.0,40,en,none,883759
521,fr,sonority,0.38235294117647056,0.0,40,en,none,883759
522,enfr,sonority,0.41289592760180993,0.0,40,en,none,883759
523,en,manner,0.7948717948717948,0.0,40,en,none,883759
524,fr,manner,0.4411764705882353,0.0,40,en,none,883759
525,enfr,manner,0.41289592760180993,0.0,40,en,none,883759
526,en,voicing,0.9411764705882353,0.0,40,en,none,883759
527,fr,voicing,0.0,0.0,40,en,none,883759
528,enfr,voicing,0.4852941176470588,0.0,40,en,none,883759
529,en,place,0.75,0.0,40,en,none,883759
530,fr,place,0.15789473684210525,0.0,40,en,none,883759
531,enfr,place,0.23026315789473684,0.0,40,en,none,883759
532,enfr,lang,1.0,0.0,40,en,none,883759
533,en,sonority,0.8717948717948718,0.0,41,en,none,983759
534,fr,sonority,0.38235294117647056,0.0,41,en,none,983759
535,enfr,sonority,0.3981900452488688,0.0,41,en,none,983759
536,en,manner,0.7948717948717948,0.0,41,en,none,983759
537,fr,manner,0.4411764705882353,0.0,41,en,none,983759
538,enfr,manner,0.41289592760180993,0.0,41,en,none,983759
539,en,voicing,0.8823529411764706,0.0,41,en,none,983759
540,fr,voicing,0.0,0.0,41,en,none,983759
541,enfr,voicing,0.4852941176470588,0.0,41,en,none,983759
542,en,place,0.75,0.0,41,en,none,983759
543,fr,place,0.21052631578947367,0.0,41,en,none,983759
544,enfr,place,0.23026315789473684,0.0,41,en,none,983759
545,enfr,lang,1.0,0.0,41,en,none,983759
546,en,sonority,0.8717948717948718,0.0,42,en,none,1083759
547,fr,sonority,0.4117647058823529,0.0,42,en,none,1083759
548,enfr,sonority,0.41289592760180993,0.0,42,en,none,1083759
549,en,manner,0.8205128205128205,0.0,42,en,none,1083759
550,fr,manner,0.4411764705882353,0.0,42,en,none,1083759
551,enfr,manner,0.41289592760180993,0.0,42,en,none,1083759
552,en,voicing,1.0,0.0,42,en,none,1083759
553,fr,voicing,0.0,0.0,42,en,none,1083759
554,enfr,voicing,0.4852941176470588,0.0,42,en,none,1083759
555,en,place,0.75,0.0,42,en,none,1083759
556,fr,place,0.21052631578947367,0.0,42,en,none,1083759
557,enfr,place,0.23026315789473684,0.0,42,en,none,1083759
558,enfr,lang,1.0,0.0,42,en,none,1083759
559,en,sonority,0.8717948717948718,0.0,43,en,none,1183759
560,fr,sonority,0.4411764705882353,0.0,43,en,none,1183759
561,enfr,sonority,0.3981900452488688,0.0,43,en,none,1183759
562,en,manner,0.8205128205128205,0.0,43,en,none,1183759
563,fr,manner,0.4411764705882353,0.0,43,en,none,1183759
564,enfr,manner,0.41289592760180993,0.0,43,en,none,1183759
565,en,voicing,0.9411764705882353,0.0,43,en,none,1183759
566,fr,voicing,0.0,0.0,43,en,none,1183759
567,enfr,voicing,0.4852941176470588,0.0,43,en,none,1183759
568,en,place,0.75,0.0,43,en,none,1183759
569,fr,place,0.21052631578947367,0.0,43,en,none,1183759
570,enfr,place,0.23026315789473684,0.0,43,en,none,1183759
571,enfr,lang,1.0,0.0,43,en,none,1183759
572,en,sonority,0.8717948717948718,0.0,44,en,none,1283759
573,fr,sonority,0.4411764705882353,0.0,44,en,none,1283759
574,enfr,sonority,0.41289592760180993,0.0,44,en,none,1283759
575,en,manner,0.8205128205128205,0.0,44,en,none,1283759
576,fr,manner,0.4411764705882353,0.0,44,en,none,1283759
577,enfr,manner,0.41289592760180993,0.0,44,en,none,1283759
578,en,voicing,1.0,0.0,44,en,none,1283759
579,fr,voicing,0.0,0.0,44,en,none,1283759
580,enfr,voicing,0.4852941176470588,0.0,44,en,none,1283759
581,en,place,0.75,0.0,44,en,none,1283759
582,fr,place,0.21052631578947367,0.0,44,en,none,1283759
583,enfr,place,0.23026315789473684,0.0,44,en,none,1283759
584,enfr,lang,1.0,0.0,44,en,none,1283759
585,en,sonority,0.8717948717948718,0.0,45,en,none,1383759
586,fr,sonority,0.4411764705882353,0.0,45,en,none,1383759
587,enfr,sonority,0.41289592760180993,0.0,45,en,none,1383759
588,en,manner,0.8205128205128205,0.0,45,en,none,1383759
589,fr,manner,0.4411764705882353,0.0,45,en,none,1383759
590,enfr,manner,0.41289592760180993,0.0,45,en,none,1383759
591,en,voicing,0.9411764705882353,0.0,45,en,none,1383759
592,fr,voicing,0.0,0.0,45,en,none,1383759
593,enfr,voicing,0.4852941176470588,0.0,45,en,none,1383759
594,en,place,0.75,0.0,45,en,none,1383759
595,fr,place,0.21052631578947367,0.0,45,en,none,1383759
596,enfr,place,0.23026315789473684,0.0,45,en,none,1383759
597,enfr,lang,1.0,0.0,45,en,none,1383759
598,en,sonority,0.8717948717948718,0.0,46,en,none,1483759
599,fr,sonority,0.4411764705882353,0.0,46,en,none,1483759
600,enfr,sonority,0.41289592760180993,0.0,46,en,none,1483759
601,en,manner,0.8205128205128205,0.0,46,en,none,1483759
602,fr,manner,0.4411764705882353,0.0,46,en,none,1483759
603,enfr,manner,0.41289592760180993,0.0,46,en,none,1483759
604,en,voicing,0.9411764705882353,0.0,46,en,none,1483759
605,fr,voicing,0.0,0.0,46,en,none,1483759
606,enfr,voicing,0.4852941176470588,0.0,46,en,none,1483759
607,en,place,0.75,0.0,46,en,none,1483759
608,fr,place,0.21052631578947367,0.0,46,en,none,1483759
609,enfr,place,0.23026315789473684,0.0,46,en,none,1483759
610,enfr,lang,1.0,0.0,46,en,none,1483759
611,en,sonority,0.8717948717948718,0.0,47,en,none,1583759
612,fr,sonority,0.4411764705882353,0.0,47,en,none,1583759
613,enfr,sonority,0.41289592760180993,0.0,47,en,none,1583759
614,en,manner,0.8205128205128205,0.0,47,en,none,1583759
615,fr,manner,0.4411764705882353,0.0,47,en,none,1583759
616,enfr,manner,0.41289592760180993,0.0,47,en,none,1583759
617,en,voicing,1.0,0.0,47,en,none,1583759
618,fr,voicing,0.0,0.0,47,en,none,1583759
619,enfr,voicing,0.4852941176470588,0.0,47,en,none,1583759
620,en,place,0.75,0.0,47,en,none,1583759
621,fr,place,0.21052631578947367,0.0,47,en,none,1583759
622,enfr,place,0.23026315789473684,0.0,47,en,none,1583759
623,enfr,lang,1.0,0.0,47,en,none,1583759
624,en,sonority,0.8717948717948718,0.0,48,en,none,1683759
625,fr,sonority,0.4411764705882353,0.0,48,en,none,1683759
626,enfr,sonority,0.41289592760180993,0.0,48,en,none,1683759
627,en,manner,0.8205128205128205,0.0,48,en,none,1683759
628,fr,manner,0.4411764705882353,0.0,48,en,none,1683759
629,enfr,manner,0.41289592760180993,0.0,48,en,none,1683759
630,en,voicing,1.0,0.0,48,en,none,1683759
631,fr,voicing,0.0,0.0,48,en,none,1683759
632,enfr,voicing,0.45588235294117646,0.0,48,en,none,1683759
633,en,place,0.75,0.0,48,en,none,1683759
634,fr,place,0.21052631578947367,0.0,48,en,none,1683759
635,enfr,place,0.23026315789473684,0.0,48,en,none,1683759
636,enfr,lang,1.0,0.0,48,en,none,1683759
637,en,sonority,0.8717948717948718,0.0,49,en,none,1783759
638,fr,sonority,0.4411764705882353,0.0,49,en,none,1783759
639,enfr,sonority,0.41289592760180993,0.0,49,en,none,1783759
640,en,manner,0.8205128205128205,0.0,49,en,none,1783759
641,fr,manner,0.4411764705882353,0.0,49,en,none,1783759
642,enfr,manner,0.41289592760180993,0.0,49,en,none,1783759
643,en,voicing,1.0,0.0,49,en,none,1783759
644,fr,voicing,0.0,0.0,49,en,none,1783759
645,enfr,voicing,0.45588235294117646,0.0,49,en,none,1783759
646,en,place,0.75,0.0,49,en,none,1783759
647,fr,place,0.21052631578947367,0.0,49,en,none,1783759
648,enfr,place,0.23026315789473684,0.0,49,en,none,1783759
649,enfr,lang,1.0,0.0,49,en,none,1783759
650,en,sonority,0.8717948717948718,0.0,50,en,none,1883759
651,fr,sonority,0.4411764705882353,0.0,50,en,none,1883759
652,enfr,sonority,0.41289592760180993,0.0,50,en,none,1883759
653,en,manner,0.8205128205128205,0.0,50,en,none,1883759
654,fr,manner,0.4411764705882353,0.0,50,en,none,1883759
655,enfr,manner,0.41289592760180993,0.0,50,en,none,1883759
656,en,voicing,1.0,0.0,50,en,none,1883759
657,fr,voicing,0.0,0.0,50,en,none,1883759
658,enfr,voicing,0.42647058823529416,0.0,50,en,none,1883759
659,en,place,0.75,0.0,50,en,none,1883759
660,fr,place,0.21052631578947367,0.0,50,en,none,1883759
661,enfr,place,0.23026315789473684,0.0,50,en,none,1883759
662,enfr,lang,1.0,0.0,50,en,none,1883759
663,en,sonority,0.8717948717948718,0.0,51,en,none,1983759
664,fr,sonority,0.4411764705882353,0.0,51,en,none,1983759
665,enfr,sonority,0.36877828054298645,0.0,51,en,none,1983759
666,en,manner,0.8205128205128205,0.0,51,en,none,1983759
667,fr,manner,0.4411764705882353,0.0,51,en,none,1983759
668,enfr,manner,0.41289592760180993,0.0,51,en,none,1983759
669,en,voicing,1.0,0.0,51,en,none,1983759
670,fr,voicing,0.0,0.0,51,en,none,1983759
671,enfr,voicing,0.42647058823529416,0.0,51,en,none,1983759
672,en,place,0.75,0.0,51,en,none,1983759
673,fr,place,0.21052631578947367,0.0,51,en,none,1983759
674,enfr,place,0.23026315789473684,0.0,51,en,none,1983759
675,enfr,lang,1.0,0.0,51,en,none,1983759
676,en,sonority,0.8717948717948718,0.0,52,en,none,2083759
677,fr,sonority,0.4411764705882353,0.0,52,en,none,2083759
678,enfr,sonority,0.41289592760180993,0.0,52,en,none,2083759
679,en,manner,0.8205128205128205,0.0,52,en,none,2083759
680,fr,manner,0.4411764705882353,0.0,52,en,none,2083759
681,enfr,manner,0.41289592760180993,0.0,52,en,none,2083759
682,en,voicing,1.0,0.0,52,en,none,2083759
683,fr,voicing,0.0,0.0,52,en,none,2083759
684,enfr,voicing,0.5147058823529411,0.0,52,en,none,2083759
685,en,place,0.75,0.0,52,en,none,2083759
686,fr,place,0.21052631578947367,0.0,52,en,none,2083759
687,enfr,place,0.23026315789473684,0.0,52,en,none,2083759
688,enfr,lang,1.0,0.0,52,en,none,2083759
689,en,sonority,0.8974358974358975,0.0,53,en,none,2183759
690,fr,sonority,0.4411764705882353,0.0,53,en,none,2183759
691,enfr,sonority,0.41289592760180993,0.0,53,en,none,2183759
692,en,manner,0.8205128205128205,0.0,53,en,none,2183759
693,fr,manner,0.4411764705882353,0.0,53,en,none,2183759
694,enfr,manner,0.41289592760180993,0.0,53,en,none,2183759
695,en,voicing,1.0,0.0,53,en,none,2183759
696,fr,voicing,0.0,0.0,53,en,none,2183759
697,enfr,voicing,0.5147058823529411,0.0,53,en,none,2183759
698,en,place,0.75,0.0,53,en,none,2183759
699,fr,place,0.21052631578947367,0.0,53,en,none,2183759
700,enfr,place,0.23026315789473684,0.0,53,en,none,2183759
701,enfr,lang,1.0,0.0,53,en,none,2183759
702,en,sonority,0.8974358974358975,0.0,54,en,none,2283759
703,fr,sonority,0.4411764705882353,0.0,54,en,none,2283759
704,enfr,sonority,0.36877828054298645,0.0,54,en,none,2283759
705,en,manner,0.8205128205128205,0.0,54,en,none,2283759
706,fr,manner,0.4411764705882353,0.0,54,en,none,2283759
707,enfr,manner,0.41289592760180993,0.0,54,en,none,2283759
708,en,voicing,1.0,0.0,54,en,none,2283759
709,fr,voicing,0.0,0.0,54,en,none,2283759
710,enfr,voicing,0.5147058823529411,0.0,54,en,none,2283759
711,en,place,0.75,0.0,54,en,none,2283759
712,fr,place,0.21052631578947367,0.0,54,en,none,2283759
713,enfr,place,0.23026315789473684,0.0,54,en,none,2283759
714,enfr,lang,1.0,0.0,54,en,none,2283759
715,en,sonority,0.8974358974358975,0.0,55,en,none,2383759
716,fr,sonority,0.4411764705882353,0.0,55,en,none,2383759
717,enfr,sonority,0.36877828054298645,0.0,55,en,none,2383759
718,en,manner,0.8205128205128205,0.0,55,en,none,2383759
719,fr,manner,0.4411764705882353,0.0,55,en,none,2383759
720,enfr,manner,0.41289592760180993,0.0,55,en,none,2383759
721,en,voicing,1.0,0.0,55,en,none,2383759
722,fr,voicing,0.0,0.0,55,en,none,2383759
723,enfr,voicing,0.5147058823529411,0.0,55,en,none,2383759
724,en,place,0.75,0.0,55,en,none,2383759
725,fr,place,0.21052631578947367,0.0,55,en,none,2383759
726,enfr,place,0.23026315789473684,0.0,55,en,none,2383759
727,enfr,lang,1.0,0.0,55,en,none,2383759
728,en,sonority,0.8974358974358975,0.0,56,en,none,2483759
729,fr,sonority,0.4411764705882353,0.0,56,en,none,2483759
730,enfr,sonority,0.41289592760180993,0.0,56,en,none,2483759
731,en,manner,0.8205128205128205,0.0,56,en,none,2483759
732,fr,manner,0.4411764705882353,0.0,56,en,none,2483759
733,enfr,manner,0.41289592760180993,0.0,56,en,none,2483759
734,en,voicing,1.0,0.0,56,en,none,2483759
735,fr,voicing,0.0,0.0,56,en,none,2483759
736,enfr,voicing,0.5147058823529411,0.0,56,en,none,2483759
737,en,place,0.75,0.0,56,en,none,2483759
738,fr,place,0.21052631578947367,0.0,56,en,none,2483759
739,enfr,place,0.23026315789473684,0.0,56,en,none,2483759
740,enfr,lang,1.0,0.0,56,en,none,2483759
741,en,sonority,0.9230769230769231,0.0,57,en,none,2583759
742,fr,sonority,0.4411764705882353,0.0,57,en,none,2583759
743,enfr,sonority,0.36877828054298645,0.0,57,en,none,2583759
744,en,manner,0.8205128205128205,0.0,57,en,none,2583759
745,fr,manner,0.4411764705882353,0.0,57,en,none,2583759
746,enfr,manner,0.41289592760180993,0.0,57,en,none,2583759
747,en,voicing,1.0,0.0,57,en,none,2583759
748,fr,voicing,0.0,0.0,57,en,none,2583759
749,enfr,voicing,0.5147058823529411,0.0,57,en,none,2583759
750,en,place,0.75,0.0,57,en,none,2583759
751,fr,place,0.21052631578947367,0.0,57,en,none,2583759
752,enfr,place,0.23026315789473684,0.0,57,en,none,2583759
753,enfr,lang,1.0,0.0,57,en,none,2583759
754,en,sonority,0.8974358974358975,0.0,58,en,none,2683759
755,fr,sonority,0.4411764705882353,0.0,58,en,none,2683759
756,enfr,sonority,0.36877828054298645,0.0,58,en,none,2683759
757,en,manner,0.8205128205128205,0.0,58,en,none,2683759
758,fr,manner,0.4411764705882353,0.0,58,en,none,2683759
759,enfr,manner,0.41289592760180993,0.0,58,en,none,2683759
760,en,voicing,1.0,0.0,58,en,none,2683759
761,fr,voicing,0.0,0.0,58,en,none,2683759
762,enfr,voicing,0.5147058823529411,0.0,58,en,none,2683759
763,en,place,0.75,0.0,58,en,none,2683759
764,fr,place,0.21052631578947367,0.0,58,en,none,2683759
765,enfr,place,0.23026315789473684,0.0,58,en,none,2683759
766,enfr,lang,1.0,0.0,58,en,none,2683759
767,en,sonority,0.8717948717948718,0.0,59,en,none,2783759
768,fr,sonority,0.4411764705882353,0.0,59,en,none,2783759
769,enfr,sonority,0.36877828054298645,0.0,59,en,none,2783759
770,en,manner,0.8205128205128205,0.0,59,en,none,2783759
771,fr,manner,0.4411764705882353,0.0,59,en,none,2783759
772,enfr,manner,0.41289592760180993,0.0,59,en,none,2783759
773,en,voicing,1.0,0.0,59,en,none,2783759
774,fr,voicing,0.0,0.0,59,en,none,2783759
775,enfr,voicing,0.5147058823529411,0.0,59,en,none,2783759
776,en,place,0.75,0.0,59,en,none,2783759
777,fr,place,0.21052631578947367,0.0,59,en,none,2783759
778,enfr,place,0.23026315789473684,0.0,59,en,none,2783759
779,enfr,lang,1.0,0.0,59,en,none,2783759
780,en,sonority,0.28205128205128205,0.0,0,fr,none,499
781,fr,sonority,0.4411764705882353,0.0,0,fr,none,499
782,enfr,sonority,0.47171945701357465,0.0,0,fr,none,499
783,en,manner,0.38461538461538464,0.0,0,fr,none,499
784,fr,manner,0.4411764705882353,0.0,0,fr,none,499
785,enfr,manner,0.41289592760180993,0.0,0,fr,none,499
786,en,voicing,0.23529411764705882,0.0,0,fr,none,499
787,fr,voicing,0.0,0.0,0,fr,none,499
788,enfr,voicing,0.45588235294117646,0.0,0,fr,none,499
789,en,place,0.08333333333333333,0.0,0,fr,none,499
790,fr,place,0.15789473684210525,0.0,0,fr,none,499
791,enfr,place,0.3300438596491228,0.0,0,fr,none,499
792,enfr,lang,0.8767123287671232,0.0,0,fr,none,499
793,en,sonority,0.28205128205128205,0.0,1,fr,none,1071
794,fr,sonority,0.4117647058823529,0.0,1,fr,none,1071
795,enfr,sonority,0.4588989441930619,0.0,1,fr,none,1071
796,en,manner,0.38461538461538464,0.0,1,fr,none,1071
797,fr,manner,0.4411764705882353,0.0,1,fr,none,1071
798,enfr,manner,0.41289592760180993,0.0,1,fr,none,1071
799,en,voicing,0.23529411764705882,0.0,1,fr,none,1071
800,fr,voicing,0.0,0.0,1,fr,none,1071
801,enfr,voicing,0.4852941176470588,0.0,1,fr,none,1071
802,en,place,0.08333333333333333,0.0,1,fr,none,1071
803,fr,place,0.21052631578947367,0.0,1,fr,none,1071
804,enfr,place,0.3717105263157895,0.0,1,fr,none,1071
805,enfr,lang,0.958904109589041,0.0,1,fr,none,1071
806,en,sonority,0.28205128205128205,0.0,2,fr,none,1727
807,fr,sonority,0.47058823529411764,0.0,2,fr,none,1727
808,enfr,sonority,0.47171945701357465,0.0,2,fr,none,1727
809,en,manner,0.38461538461538464,0.0,2,fr,none,1727
810,fr,manner,0.4411764705882353,0.0,2,fr,none,1727
811,enfr,manner,0.41289592760180993,0.0,2,fr,none,1727
812,en,voicing,0.29411764705882354,0.0,2,fr,none,1727
813,fr,voicing,0.0,0.0,2,fr,none,1727
814,enfr,voicing,0.4852941176470588,0.0,2,fr,none,1727
815,en,place,0.08333333333333333,0.0,2,fr,none,1727
816,fr,place,0.15789473684210525,0.0,2,fr,none,1727
817,enfr,place,0.3925438596491228,0.0,2,fr,none,1727
818,enfr,lang,1.0,0.0,2,fr,none,1727
819,en,sonority,0.28205128205128205,0.0,3,fr,none,2478
820,fr,sonority,0.5882352941176471,0.0,3,fr,none,2478
821,enfr,sonority,0.47171945701357465,0.0,3,fr,none,2478
822,en,manner,0.38461538461538464,0.0,3,fr,none,2478
823,fr,manner,0.4411764705882353,0.0,3,fr,none,2478
824,enfr,manner,0.41289592760180993,0.0,3,fr,none,2478
825,en,voicing,0.29411764705882354,0.0,3,fr,none,2478
826,fr,voicing,0.08333333333333333,0.0,3,fr,none,2478
827,enfr,voicing,0.4852941176470588,0.0,3,fr,none,2478
828,en,place,0.08333333333333333,0.0,3,fr,none,2478
829,fr,place,0.15789473684210525,0.0,3,fr,none,2478
830,enfr,place,0.4133771929824561,0.0,3,fr,none,2478
831,enfr,lang,1.0,0.0,3,fr,none,2478
832,en,sonority,0.28205128205128205,0.0,4,fr,none,3338
833,fr,sonority,0.6176470588235294,0.0,4,fr,none,3338
834,enfr,sonority,0.47171945701357465,0.0,4,fr,none,3338
835,en,manner,0.38461538461538464,0.0,4,fr,none,3338
836,fr,manner,0.4411764705882353,0.0,4,fr,none,3338
837,enfr,manner,0.41289592760180993,0.0,4,fr,none,3338
838,en,voicing,0.29411764705882354,0.0,4,fr,none,3338
839,fr,voicing,0.25,0.0,4,fr,none,3338
840,enfr,voicing,0.4852941176470588,0.0,4,fr,none,3338
841,en,place,0.08333333333333333,0.0,4,fr,none,3338
842,fr,place,0.15789473684210525,0.0,4,fr,none,3338
843,enfr,place,0.3717105263157895,0.0,4,fr,none,3338
844,enfr,lang,1.0,0.0,4,fr,none,3338
845,en,sonority,0.28205128205128205,0.0,5,fr,none,4324
